code,year,month,quarter,Производительность труда,Уровень иннов. активности,Удобства дороги,Удобства дома,Инвестиции на реконстр. и модер,Произ-во выс тех ур суб,Торговые площади,Доля продаж через интернет,Доля розничных сетей,Реальные доходы в % к соот пер,Уровень безраб квартал,Уровень безраб год,ИПР в % к соответ кв,ИПР в % к предыд кв,Прирост высокопроизв Мест тыс,Прирост высокопроизв Мест %,Номинальная зп руб,ИПЦ общий % к пред месяц,ИПЦ прод тов % к пред месяц,ИПЦ непрод тов % к пред месяц,ИПЦ услуги % к пред месяц,ИПР в % к соотв мес пред год,ИПР в % к пред мес
0,2018,7,3,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.6,4.584397743559881,4.8,,100.9666666666667,2524.3,14.7,42413.4651766869,,,,,103.5,101.0
0,2018,8,3,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.6,4.584397743559881,4.8,,100.9666666666667,2524.3,14.7,41363.60067139412,,,,,102.8,102.1
0,2018,9,3,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.6,4.584397743559881,4.8,,100.9666666666667,2524.3,14.7,41774.30336641229,,,,,102.3,99.8
0,2018,10,4,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.2,4.783279269388338,4.8,,104.8,2524.3,14.7,42331.66871452135,,,,,105.3,107.0
0,2018,11,4,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.2,4.783279269388338,4.8,,104.8,2524.3,14.7,42595.00532993097,,,,,104.4,99.6
0,2018,12,4,103.1,12.78400827381145,52.82208241064291,511.8270136087074,15.5,,247.7633812263558,1.7,32.7,101.2,4.783279269388338,4.8,,104.8,2524.3,14.7,55569.33022410182,,,,,106.4,107.8
0,2019,1,1,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,99.2,4.813525767570182,4.6,,96.96666666666664,1094.4,5.6,42263.2,,,,,102.7,83.8
0,2019,2,1,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,99.2,4.813525767570182,4.6,,96.96666666666664,1094.4,5.6,43062.4,,,,,104.2,97.2
0,2019,3,1,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,99.2,4.813525767570182,4.6,,96.96666666666664,1094.4,5.6,46324.2,,,,,102.7,109.9
0,2019,4,2,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,101.5,4.571361105963464,4.6,,99.2,1094.4,5.6,48029.8,,,,,105.2,97.7
0,2019,5,2,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,101.5,4.571361105963464,4.6,,99.2,1094.4,5.6,47926.2,,,,,101.0,97.6
0,2019,6,2,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,101.5,4.571361105963464,4.6,,99.2,1094.4,5.6,49347.9,,,,,103.2,102.3
0,2019,7,3,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.404415551046737,4.6,,101.5666666666667,1094.4,5.6,46509.4,,,,,104.3,102.1
0,2019,8,3,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.404415551046737,4.6,,101.5666666666667,1094.4,5.6,44961.3,,,,,103.9,101.7
0,2019,9,3,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.404415551046737,4.6,,101.5666666666667,1094.4,5.6,45540.9,,,,,105.0,100.9
0,2019,10,4,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.598772829983085,4.6,,104.0333333333333,1094.4,5.6,46549.0,,,,,104.4,106.3
0,2019,11,4,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.598772829983085,4.6,,104.0333333333333,1094.4,5.6,46284.5,,,,,101.5,96.8
0,2019,12,4,102.4,9.1,52.0,554.7113139166186,14.7,,257.3712923882877,2.0,34.2,103.2,4.598772829983085,4.6,,104.0333333333333,1094.4,5.6,62239.2,,,,,102.6,109.0
0,2020,1,1,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,103.4,4.628597848683852,5.8,,97.0,1213.795,5.854477765457517,46674.1,,,,,101.6,83.0
0,2020,2,1,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,103.4,4.628597848683852,5.8,,97.0,1213.795,5.854477765457517,47256.5,,,,,105.1,100.5
0,2020,3,1,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,103.4,4.628597848683852,5.8,,97.0,1213.795,5.854477765457517,50947.5,,,,,102.8,107.5
0,2020,4,2,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,93.6,5.991646133057097,5.8,,96.16666666666669,1213.795,5.854477765457517,49306.0,,,,,95.6,90.8
0,2020,5,2,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,93.6,5.991646133057097,5.8,,96.16666666666669,1213.795,5.854477765457517,50746.5,,,,,92.3,94.1
0,2020,6,2,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,93.6,5.991646133057097,5.8,,96.16666666666669,1213.795,5.854477765457517,52123.1,,,,,93.4,103.6
0,2020,7,3,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,97.0,6.348337361537632,5.8,,102.6666666666667,1213.795,5.854477765457517,50145.1,,,,,94.4,103.2
0,2020,8,3,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,97.0,6.348337361537632,5.8,,102.6666666666667,1213.795,5.854477765457517,47648.5,,,,,96.1,103.5
0,2020,9,3,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,97.0,6.348337361537632,5.8,,102.6666666666667,1213.795,5.854477765457517,49258.7,,,,,96.5,101.3
0,2020,10,4,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,100.2,6.086452429221536,5.8,,106.6,1213.795,5.854477765457517,49538.5,,,,,94.7,104.4
0,2020,11,4,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,100.2,6.086452429221536,5.8,,106.6,1213.795,5.854477765457517,49274.3,,,,,99.0,101.2
0,2020,12,4,99.6,10.8336980722754,52.8,556.4002541590352,15.7,,276.4464627754862,3.9,38.6,100.2,6.086452429221536,5.8,,106.6,1213.795,5.854477765457517,69277.6,,,,,103.7,114.2
0,2021,1,1,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,97.0,5.622144808068406,4.8,,97.26666666666664,664.205,3.026465471259769,49516.3,,,,,98.2,78.7
0,2021,2,1,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,97.0,5.622144808068406,4.8,,97.26666666666664,664.205,3.026465471259769,51228.8,,,,,97.3,99.5
0,2021,3,1,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,97.0,5.622144808068406,4.8,,97.26666666666664,664.205,3.026465471259769,55207.7,,,,,102.8,113.6
0,2021,4,2,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.5,4.955987665654757,4.8,,98.66666666666669,664.205,3.026465471259769,56613.9,,,,,108.8,96.2
0,2021,5,2,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.5,4.955987665654757,4.8,,98.66666666666669,664.205,3.026465471259769,56171.3,,,,,112.9,97.7
0,2021,6,2,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.5,4.955987665654757,4.8,,98.66666666666669,664.205,3.026465471259769,58781.7,,,,,111.3,102.1
0,2021,7,3,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.1,4.448961888076147,4.8,,101.6,664.205,3.026465471259769,55169.8,,,,,107.7,99.9
0,2021,8,3,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.1,4.448961888076147,4.8,,101.6,664.205,3.026465471259769,52355.1,,,,,105.4,101.3
0,2021,9,3,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,108.1,4.448961888076147,4.8,,101.6,664.205,3.026465471259769,54687.1,,,,,107.8,103.6
0,2021,10,4,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,101.4,4.30945556187846,4.8,,106.4666666666667,664.205,3.026465471259769,54649.0,,,,,108.2,104.8
0,2021,11,4,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,101.4,4.30945556187846,4.8,,106.4666666666667,664.205,3.026465471259769,55639.4,,,,,107.8,100.8
0,2021,12,4,103.9,11.87772925764192,52.96766613503243,628.7304201038646,14.56821132702176,,286.8974339350561,5.1,38.7,101.4,4.30945556187846,4.8,,106.4666666666667,664.205,3.026465471259769,77994.2,,,,,107.5,113.8
0,2022,1,1,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,109.2,4.2,,,95.8,251.631,1.1,55717.0,100.99,101.44,100.67,100.76,109.1,79.8
0,2022,2,1,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,109.2,4.2,,,95.8,251.631,1.1,57343.6,101.17,101.56,100.78,101.13,106.6,97.2
0,2022,3,1,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,109.2,4.2,,,95.8,251.631,1.1,66757.4,107.61,106.73,111.25,103.99,103.6,110.4
0,2022,4,2,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,102.7,4.0,,,97.16666666666669,251.631,1.1,62268.9,101.56,102.87,100.53,101.07,98.3,91.2
0,2022,5,2,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,102.7,4.0,,,97.16666666666669,251.631,1.1,62456.8,100.12,100.6,99.91,99.68,98.7,98.1
0,2022,6,2,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,102.7,4.0,,,97.16666666666669,251.631,1.1,66572.2,99.65,98.9,99.59,100.88,98.8,102.2
0,2022,7,3,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,98.8,3.9,,,101.3333333333333,251.631,1.1,62199.7,99.61,98.47,99.56,101.41,100.6,101.8
0,2022,8,3,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,98.8,3.9,,,101.3333333333333,251.631,1.1,59906.7,99.48,98.64,99.95,100.05,100.9,101.6
0,2022,9,3,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,98.8,3.9,,,101.3333333333333,251.631,1.1,61878.7,100.05,99.62,100.15,100.51,98.0,100.6
0,2022,10,4,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,106.0,3.8,,,106.3666666666667,251.631,1.1,62470.0,100.18,100.28,100.04,100.24,98.5,105.4
0,2022,11,4,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,106.0,3.8,,,106.3666666666667,251.631,1.1,63060.2,100.37,100.4,100.06,100.76,99.8,102.1
0,2022,12,4,97.2,10.96237694083296,53.67149544795372,700.0890911766868,13.7,106.8,276.7,6.0,36.5,106.0,3.8,,,106.3666666666667,251.631,1.1,88468.3,100.78,100.6,100.05,102.04,97.8,111.6
0,2023,1,1,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.2,3.5,3.2,,97.03333333333336,1262.1,5.5,63260.3,100.84,101.32,100.21,101.01,98.0,80.0
0,2023,2,1,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.2,3.5,3.2,,97.03333333333336,1262.1,5.5,65093.7,100.46,100.79,99.92,100.72,98.8,97.9
0,2023,3,1,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.2,3.5,3.2,,97.03333333333336,1262.1,5.5,71334.4,100.37,100.13,100.14,100.97,101.4,113.4
0,2023,4,2,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.7,3.2,3.2,,98.59999999999998,1262.1,5.5,71203.6,100.38,100.29,100.15,100.79,105.2,94.6
0,2023,5,2,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.7,3.2,3.2,,98.59999999999998,1262.1,5.5,72851.2,100.31,99.69,100.34,101.13,107.3,100.0
0,2023,6,2,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,104.7,3.2,3.2,,98.59999999999998,1262.1,5.5,76604.2,100.37,99.99,100.42,100.83,106.1,101.1
0,2023,7,3,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.0,3.0,3.2,,101.5,1262.1,5.5,71419.4,100.63,100.49,100.91,100.48,106.0,101.6
0,2023,8,3,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.0,3.0,3.2,,101.5,1262.1,5.5,69439.2,100.28,99.94,101.14,99.68,106.6,102.2
0,2023,9,3,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.0,3.0,3.2,,101.5,1262.1,5.5,70921.5,100.87,100.86,101.09,100.61,106.7,100.7
0,2023,10,4,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.9,2.9,3.2,,105.3333333333333,1262.1,5.5,73829.5,100.83,101.35,100.55,100.48,106.3,105.0
0,2023,11,4,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.9,2.9,3.2,,105.3333333333333,1262.1,5.5,73383.0,101.11,101.55,100.53,101.23,105.3,101.1
0,2023,12,4,,11.31272929614924,54.36287254092369,754.8812721050991,14.6,126.1,283.0,8.1,36.1,106.9,2.9,3.2,,105.3333333333333,1262.1,5.5,103814.9,100.73,101.49,100.42,100.1,103.8,110.0
0,2024,1,1,,,,,,,,,,107.1,2.8,,,97.09999999999998,,,75033.5,100.86,101.26,100.47,100.78,104.3,80.4
0,2024,2,1,,,,,,,,,,107.1,2.8,,,97.09999999999998,,,78432.0,100.68,100.77,100.26,101.06,108.1,101.5
0,2024,3,1,,,,,,,,,,107.1,2.8,,,97.09999999999998,,,87739.6,100.39,100.17,100.27,100.83,103.9,108.9
0,2024,4,2,,,,,,,,,,107.7,2.6,,,98.1,,,83874.8,100.5,100.49,100.41,100.62,104.4,95.1
0,2024,5,2,,,,,,,,,,107.7,2.6,,,98.1,,,86383.7,100.74,100.41,100.46,101.53,105.7,101.2
0,2024,6,2,,,,,,,,,,107.7,2.6,,,98.1,,,89144.9,100.64,100.63,100.29,101.06,102.5,98.0
0,2024,7,3,,,,,,,,,,,,,,101.6333333333333,,,85016.5,101.14,100.36,100.58,102.86,103.3,102.4
0,2024,8,3,,,,,,,,,,,,,,101.6333333333333,,,82218.3,100.2,99.99,100.6,100.01,102.6,101.6
0,2024,9,3,,,,,,,,,,,,,,101.6333333333333,,,84324.3,100.48,100.34,100.62,100.51,102.9,101.0
0,2024,10,4,,,,,,,,,,,,,,,,,86582.1,100.75,101.23,100.68,100.21,105.2,107.3
0,2024,11,4,,,,,,,,,,,,,,,,,86399.3,101.43,102.33,100.51,101.31,103.5,99.5
0,2024,12,4,,,,,,,,,,,,,,,,,,101.32,102.6,100.81,100.2,108.2,115.0
0,2025,1,1,,,,,,,,,,,,,,,,,,101.23,101.33,100.42,102.07,,
1,2000,1,1,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,2,1,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,3,1,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,4,2,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,5,2,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,6,2,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,7,3,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,8,3,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,9,3,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,10,4,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,11,4,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2000,12,4,,,,151.2717536813922,,,,,,,,,,,,,,,,,,,
1,2001,1,1,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,2,1,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,3,1,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,4,2,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,5,2,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,6,2,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,7,3,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,8,3,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,9,3,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,10,4,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,11,4,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2001,12,4,,,,164.2058165548099,,,,,,,,,,,,,,,,,,,
1,2002,1,1,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,2,1,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,3,1,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,4,2,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,5,2,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,6,2,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,7,3,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,8,3,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,9,3,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,10,4,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,11,4,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2002,12,4,,,,264.3832549809715,,,,,,,,,,,,,,,,,,,
1,2003,1,1,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,2,1,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,3,1,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,4,2,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,5,2,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,6,2,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,7,3,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,8,3,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,9,3,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,10,4,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,11,4,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2003,12,4,,,,130.5406896675474,,,,,,,,,,,,,,,,,,,
1,2004,1,1,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,2,1,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,3,1,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,4,2,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,5,2,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,6,2,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,7,3,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,8,3,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,9,3,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,10,4,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,11,4,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2004,12,4,,,,89.17432680138897,,,,,,,,,,,,,,,,,,,
1,2005,1,1,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,2,1,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,3,1,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,4,2,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,5,2,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,6,2,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,7,3,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,8,3,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,9,3,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,10,4,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,11,4,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2005,12,4,,,,161.9370933196426,43.90535789608014,,,,,,,,,,,,,,,,,,
1,2006,1,1,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,2,1,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,3,1,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,4,2,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,5,2,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,6,2,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,7,3,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,8,3,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,9,3,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,10,4,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,11,4,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2006,12,4,,,,95.72576501030018,25.8,,,,,,,,,,,,,,,,,,
1,2007,1,1,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,2,1,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,3,1,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,4,2,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,5,2,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,6,2,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,7,3,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,8,3,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,9,3,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,10,4,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,11,4,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2007,12,4,,,,156.7591248870513,20.52664981137968,,,,,,,,,,,,,,,,,,
1,2008,1,1,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,2,1,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,3,1,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,4,2,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,5,2,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,6,2,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,7,3,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,8,3,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,9,3,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,10,4,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,11,4,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2008,12,4,113.4,,,184.2057267919023,18.25887032432174,,,,,,,,,,,,,,,,,,
1,2009,1,1,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,2,1,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,3,1,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,4,2,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,5,2,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,6,2,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,7,3,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,8,3,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,9,3,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,10,4,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,11,4,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2009,12,4,106.8,,,285.9612803421526,17.52865873195822,,,,30.8,,,,,,,,,,,,,,
1,2010,1,1,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,2,1,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,3,1,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,4,2,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,5,2,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,6,2,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,7,3,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,8,3,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,9,3,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
1,2010,10,4,104.4,10.0,,306.9249079793656,17.19832366120731,,,,32.4,,,,,,,,,,,,,,
